specification,retained_2024,countries_2024,china_india_share_2024,denominator_certain_2024,denominator_uncertain_2024,jaccard_vs_primary_q75_2024,overlap_with_primary_count_2024,spearman_deficit_score_vs_primary_2024,draw,w_demand,w_hazard,w_urban_form
dirichlet_0742,559,79,0.4776386404293381,120,439,0.38496583143507973,338,0.9627949223058002,742,0.1709207238698716,0.6586791551729713,0.17040012095715715
dirichlet_0743,747,73,0.4243641231593039,275,472,0.3670886075949367,377,0.946300723761061,743,0.7480102896958695,0.1526958917337285,0.09929381857040195
dirichlet_0744,708,76,0.3587570621468927,236,472,0.5033039647577092,457,0.9503767317701063,744,0.6064795640721334,0.15513145534169537,0.2383889805861712
dirichlet_0745,729,96,0.3676268861454047,177,552,0.5643340857787811,500,0.9714610297095386,745,0.12265497096222334,0.2921607199541643,0.5851843090836122
dirichlet_0746,712,78,0.4199438202247191,213,499,0.5771889400921659,501,0.9711639303629434,746,0.46241756812596824,0.3850287358008994,0.15255369607313243
dirichlet_0747,651,73,0.4485407066052227,188,463,0.45819397993311034,411,0.9716500662770448,747,0.507081330065949,0.48621607455195437,0.006702595382096487
dirichlet_0748,694,73,0.3804034582132565,258,436,0.38564102564102565,376,0.938020483077013,748,0.7275005321234366,0.06325000377424293,0.20924946410232037
dirichlet_0749,704,71,0.43323863636363635,224,480,0.48257080610021785,443,0.9673770114029877,749,0.5607039698426413,0.3664430802084199,0.07285294994893877
dirichlet_0750,621,83,0.4428341384863124,146,475,0.5196195005945303,437,0.9721599697281735,750,0.2305858945498685,0.5232656331213426,0.24614847232878903
dirichlet_0751,755,97,0.38145695364238413,188,567,0.4291497975708502,424,0.9596192094339856,751,0.10305482756300029,0.08937864158433338,0.8075665308526664
dirichlet_0752,592,90,0.46790540540540543,128,464,0.4193181818181818,369,0.9642189276457589,752,0.13705276907228622,0.6228253833094249,0.24012184761828884
dirichlet_0753,638,80,0.44043887147335425,163,475,0.5289256198347108,448,0.9732080785880284,753,0.29220998931423514,0.513063344311072,0.19472666637469294
dirichlet_0754,698,87,0.36962750716332377,176,522,0.7735602094240838,591,0.9724132705434564,754,0.2821736961381095,0.32128632089968606,0.3965399829622044
dirichlet_0755,696,83,0.35201149425287354,206,490,0.5936395759717314,504,0.9557331505120118,755,0.40355546208210186,0.14389110697536245,0.4525534309425357
dirichlet_0756,738,70,0.4444444444444444,284,454,0.29646840148698883,319,0.935781566640437,756,0.8809635907819312,0.06483963510849736,0.05419677410957152
dirichlet_0757,519,79,0.4605009633911368,101,418,0.2564102564102564,240,0.9401693546292081,757,0.015638218466573536,0.9163153680887204,0.06804641344470624
dirichlet_0758,686,96,0.3848396501457726,151,535,0.5226757369614512,461,0.9711063362333614,758,0.02423827875672251,0.4034163503359896,0.5723453709072879
dirichlet_0759,686,81,0.4008746355685131,194,492,0.6338199513381995,521,0.9731619685874403,759,0.3943181280561457,0.39701959531413833,0.20866227662971598
dirichlet_0760,709,88,0.36812411847672777,182,527,0.7182389937106918,571,0.9712326334508748,760,0.2564316094894773,0.2920145124349902,0.45155387807553254
dirichlet_0761,556,77,0.4784172661870504,133,423,0.39265212399540755,342,0.9648246388384719,761,0.25600292093493277,0.6639316608164911,0.08006541824857612
dirichlet_0762,749,72,0.4485981308411215,262,487,0.37037037037037035,380,0.9579444523824003,762,0.6954649668139773,0.2801354804790962,0.024399552706926533
dirichlet_0763,515,78,0.47184466019417476,94,421,0.267027027027027,247,0.9418047875675505,763,0.002473735415995842,0.8801257570755803,0.11740050750842383
dirichlet_0764,649,91,0.39599383667180277,146,503,0.6143386897404203,497,0.9726490628450712,764,0.1159307331882058,0.44035177303251594,0.4437174937792782
dirichlet_0765,704,79,0.40198863636363635,213,491,0.6125592417061612,517,0.9705157371828323,765,0.4471815998383559,0.35592821143332687,0.19689018872831718
dirichlet_0766,621,77,0.45410628019323673,157,464,0.514218009478673,434,0.9730274790275261,766,0.3023319534569859,0.5201543378448543,0.17751370869815986
dirichlet_0767,677,79,0.34416543574593794,212,465,0.5899880810488677,495,0.9553181601765474,767,0.471283440116857,0.16153068192095105,0.3671858779621919
dirichlet_0768,688,81,0.34738372093023256,210,478,0.5860849056603774,497,0.9536585560231051,768,0.44798776009006497,0.1378918976052516,0.4141203423046834
dirichlet_0769,724,89,0.39226519337016574,198,526,0.5043572984749455,463,0.9519355046093544,769,0.30229865986966675,0.0712395997068183,0.626461740423515
dirichlet_0770,561,78,0.4741532976827095,130,431,0.4016110471806674,349,0.9653003919525149,770,0.2240501670106503,0.6439478842772015,0.1320019487121482
dirichlet_0771,559,89,0.4364937388193202,108,451,0.4373522458628842,370,0.9613574567163988,771,0.04131228512502837,0.6192463205096814,0.33944139436529047
dirichlet_0772,679,84,0.38144329896907214,178,501,0.7283311772315654,563,0.9743551801295737,772,0.3065968119297346,0.39267037379737724,0.30073281427288817
dirichlet_0773,751,95,0.3848202396804261,186,565,0.5472527472527473,498,0.9686645140270848,773,0.1430534067601076,0.2336123020228242,0.6233342912170682
dirichlet_0774,635,83,0.44251968503937006,150,485,0.5417661097852029,454,0.9726704182832111,774,0.22999442327860983,0.5101901338414722,0.25981544287991803
dirichlet_0775,746,98,0.3873994638069705,167,579,0.4893842887473461,461,0.9705557157912009,775,0.03157107561950279,0.29068057250766666,0.6777483518728306
dirichlet_0776,687,79,0.3406113537117904,234,453,0.5033557046979866,450,0.9460436102865913,776,0.5853384924790088,0.10622523217998768,0.3084362753410033
dirichlet_0777,708,85,0.3700564971751412,195,513,0.714824120603015,569,0.9673532914427647,777,0.3256438182078314,0.2494216144475065,0.42493456734466206
dirichlet_0778,711,69,0.4542897327707454,232,479,0.41761658031088084,403,0.9657455745216222,778,0.6163740328940105,0.3709229691311181,0.012702997974871393
dirichlet_0779,700,75,0.35714285714285715,223,477,0.5687861271676301,492,0.9571837986369635,779,0.5324940453808142,0.20232279217992702,0.26518316243925877
dirichlet_0780,708,80,0.4067796610169492,211,497,0.6058823529411764,515,0.970982565724262,780,0.4481393449874968,0.36822637456523083,0.18363428044727237
dirichlet_0781,628,76,0.445859872611465,173,455,0.48212226066897346,418,0.972769378124988,781,0.4391297778664237,0.5035621590408077,0.05730806309276861
dirichlet_0782,528,79,0.4715909090909091,105,423,0.27145922746781115,253,0.9447752336506126,782,0.09371250385789456,0.8888615592135622,0.017425936928543214
dirichlet_0783,696,71,0.4410919540229885,224,472,0.4486081370449679,419,0.9674331456945353,783,0.5812979412213068,0.3837711029999186,0.034930955778774614
dirichlet_0784,746,96,0.3847184986595174,189,557,0.384995064165844,390,0.9558105678296098,784,0.06460519558451375,0.01713299772672321,0.9182618066887631
dirichlet_0785,699,77,0.3605150214592275,252,447,0.4364406779661017,412,0.942722572463138,785,0.6646748179046952,0.0949537199408632,0.2403714621544415
dirichlet_0786,719,73,0.4242002781641168,235,484,0.4653887113951012,437,0.9636459182906456,786,0.5911659783778355,0.315088292498519,0.09374572912364544
dirichlet_0787,738,72,0.4241192411924119,255,483,0.424923391215526,416,0.9585420899492408,787,0.6445191006444102,0.2653224941049282,0.0901584052506616
dirichlet_0788,681,83,0.35829662261380324,208,473,0.511864406779661,453,0.9459449450940521,788,0.4215257343969109,0.055943073791672945,0.5225311918114162
dirichlet_0789,639,84,0.40688575899843504,153,486,0.6260978670012547,499,0.9742844418930996,789,0.24326773484125114,0.45903966649369654,0.2976925986650522
dirichlet_0790,753,70,0.46082337317397076,286,467,0.3128491620111732,336,0.9445310772453136,790,0.8142463369220776,0.14948754591521066,0.03626611716271165
dirichlet_0791,656,85,0.3795731707317073,158,498,0.6985769728331177,540,0.9745440208252765,791,0.21679710025770388,0.4097479021711213,0.37345499757117484
dirichlet_0792,670,73,0.4417910447761194,202,468,0.5165714285714286,452,0.9714104355790281,792,0.49415883024625606,0.429436044687626,0.07640512506611787
dirichlet_0793,721,85,0.37309292649098474,197,524,0.6804878048780488,558,0.9665581307033209,793,0.29812527135252265,0.23115474876068184,0.47071997988679554
dirichlet_0794,552,87,0.44565217391304346,106,446,0.41735052754982416,356,0.9596825174830182,794,0.022380314574246538,0.6339574389113549,0.3436622465143985
dirichlet_0795,551,87,0.4537205081669691,104,447,0.4046511627906977,348,0.9583224026133521,795,0.0192324596801139,0.6513486406424178,0.32941889967746824
dirichlet_0796,712,72,0.42275280898876405,225,487,0.5077092511013216,461,0.967053127273804,796,0.5430298095879709,0.34690218547835494,0.11006800493367425
dirichlet_0797,614,93,0.4153094462540717,131,483,0.5443499392466585,448,0.9693605963934409,797,0.05219440799863082,0.49019578765042404,0.4576098043509452
dirichlet_0798,581,95,0.40619621342512907,119,462,0.5152998776009792,421,0.9671729688391778,798,0.06850056003713553,0.5431291229965503,0.38837031696631413
dirichlet_0799,724,73,0.40607734806629836,265,459,0.37412935323383084,376,0.9436191080423072,799,0.7409399924031319,0.12220132584954374,0.13685868174732432
dirichlet_0800,680,77,0.4279411764705882,200,480,0.5600933488914819,480,0.9724352991273446,800,0.44945329127375006,0.42322579513030867,0.12732091359594133
dirichlet_0801,528,79,0.49242424242424243,109,419,0.32996632996632996,294,0.9551215526319465,801,0.17019765563390873,0.7701749020304219,0.05962744233566944
dirichlet_0802,689,70,0.444121915820029,219,470,0.4758771929824561,434,0.968722941322503,802,0.5547533610319465,0.39549611661593714,0.04975052235211641
dirichlet_0803,557,78,0.4757630161579892,131,426,0.3970080552359033,345,0.9649329580072532,803,0.23430804597452676,0.65369199105278,0.11199996297269328
dirichlet_0804,601,94,0.39933444259567386,132,469,0.5550061804697157,449,0.970143104803293,804,0.10482317736024695,0.5062973240246976,0.3888794986150554
dirichlet_0805,580,94,0.41206896551724137,119,461,0.5103785103785103,418,0.9672064330411135,805,0.0785845151919121,0.5478990275864255,0.37351645722166243
dirichlet_0806,723,76,0.3789764868603043,250,473,0.4603174603174603,435,0.9493128579479547,806,0.6420743311022549,0.1549014602818041,0.20302420861594123
dirichlet_0807,641,80,0.43213728549141966,162,479,0.5733333333333334,473,0.9742251230479868,807,0.28964202717706605,0.4745190621564032,0.23583891066653057
dirichlet_0808,721,76,0.37309292649098474,250,471,0.46595744680851064,438,0.9491851778785703,808,0.6381470958243705,0.1523595707647505,0.20949333341087895
dirichlet_0809,591,95,0.3993231810490694,126,465,0.5256723716381418,430,0.9683498709673947,809,0.07296959678935121,0.5242752589318204,0.4027551442788284
dirichlet_0810,750,74,0.42533333333333334,273,477,0.37000973709834467,380,0.9482420035907025,810,0.7335361127220684,0.17057871347425999,0.09588517380367152
dirichlet_0811,756,69,0.4695767195767196,298,458,0.27297297297297296,303,0.9345269713731719,811,0.9241020528741274,0.05626688906808492,0.019631058057787795
dirichlet_0812,549,77,0.47540983606557374,126,423,0.3735763097949886,328,0.9618696349797934,812,0.207053062862821,0.6882834960244013,0.10466344111277784
dirichlet_0813,686,88,0.3673469387755102,171,515,0.7464239271781534,574,0.9732273814188388,813,0.25041198176652235,0.3352253775174959,0.41436264071598167
dirichlet_0814,701,82,0.3609129814550642,200,501,0.7060301507537688,562,0.9656224441411929,814,0.42309433628918924,0.26084558056836893,0.3160600831424418
dirichlet_0815,726,93,0.38016528925619836,185,541,0.5933179723502304,515,0.9668508552145755,815,0.22361647663639408,0.21756241176107063,0.5588211116025353
dirichlet_0816,713,72,0.43338008415147267,229,484,0.4668094218415418,436,0.9655965516411171,816,0.5807680024842014,0.34345343820891605,0.07577855930688254
dirichlet_0817,744,70,0.45161290322580644,287,457,0.3008356545961003,324,0.9396124754777531,817,0.8516090502914493,0.10205972926013607,0.04633122044841474
dirichlet_0818,680,74,0.36470588235294116,251,429,0.3927083333333333,377,0.9356811174626851,818,0.723539509427131,0.04013805121953971,0.23632243935332925
dirichlet_0819,694,85,0.3760806916426513,200,494,0.5145739910313901,459,0.9498532013896602,819,0.35962348280298745,0.07160774232932482,0.5687687748676877
dirichlet_0820,613,95,0.41272430668841764,128,485,0.5264423076923077,438,0.9686643548364502,820,0.03587565784911098,0.49504878917318007,0.4690755529777091
dirichlet_0821,685,83,0.3445255474452555,209,476,0.5659276546091015,485,0.9512551531977045,821,0.44509792147772914,0.1138654895081218,0.4410365890141491
dirichlet_0822,742,98,0.38409703504043125,172,570,0.5124324324324324,474,0.9706831611896888,822,0.062381318652523284,0.28329486579308644,0.6543238155543903
dirichlet_0823,752,94,0.38563829787234044,196,556,0.5199568500539374,482,0.9636901804703188,823,0.17180008470448618,0.1641345189491486,0.6640653963463651
dirichlet_0824,681,88,0.37591776798825255,171,510,0.7309184993531694,565,0.9740248725117163,824,0.24665889440383562,0.36106726416623125,0.3922738414299331
dirichlet_0825,755,98,0.37880794701986753,173,582,0.480083857442348,458,0.9690459893545779,825,0.04919275246992032,0.2416432080778065,0.7091640394522732
dirichlet_0826,720,80,0.38472222222222224,218,502,0.6276595744680851,531,0.9675551426067225,826,0.4618493646089411,0.30719675482340175,0.2309538805676572
dirichlet_0827,751,96,0.3808255659121172,189,562,0.3996023856858847,402,0.9573938726478813,827,0.07735018727036486,0.04702796358839215,0.875621849141243
dirichlet_0828,674,81,0.4035608308605341,191,483,0.6311274509803921,515,0.9740084107280104,828,0.36371003111713046,0.4153808913246633,0.2209090775582062
dirichlet_0829,761,74,0.4533508541392904,276,485,0.34026465028355385,360,0.9506752495948056,829,0.7581140480212953,0.20719070654184388,0.03469524543686068
dirichlet_0830,690,81,0.34492753623188405,207,483,0.6487148102815178,530,0.9604254013242157,830,0.4358483730629506,0.20321028599173943,0.3609413409453099
dirichlet_0831,741,72,0.42645074224021595,254,487,0.42507645259938837,417,0.9588247902983833,831,0.6455162032037902,0.2697098867665834,0.08477391002962642
dirichlet_0832,745,95,0.3865771812080537,188,557,0.44536082474226807,432,0.9590627954126332,832,0.13092733566081102,0.09094638811383453,0.7781262762253545
dirichlet_0833,680,80,0.3411764705882353,214,466,0.5655737704918032,483,0.9515108474854109,833,0.48110555443798736,0.1275820108727166,0.391312434689296
dirichlet_0834,529,80,0.4763705103969754,106,423,0.2766415500538213,257,0.9473743458675039,834,0.0954195553415285,0.8467507358832199,0.05782970877525151
dirichlet_0835,753,71,0.43824701195219123,281,472,0.3403041825095057,358,0.9454665037858712,835,0.779589169878156,0.15177816680637465,0.06863266331546954
dirichlet_0836,762,98,0.3805774278215223,176,586,0.46288659793814435,449,0.967819434920086,836,0.02855198881802441,0.21437506550615013,0.7570729456758255
dirichlet_0837,696,79,0.35201149425287354,206,490,0.652014652014652,534,0.9628688532534735,837,0.46521309103367436,0.2425039388743655,0.2922829700919601
dirichlet_0838,738,91,0.3902439024390244,198,540,0.4440993788819876,429,0.9507315668895491,838,0.23316460872103006,0.028476215692941946,0.738359175586028
dirichlet_0839,529,78,0.499054820415879,111,418,0.3281075027995521,293,0.9549300816669456,839,0.1735773117978507,0.7748793278058361,0.05154336039631331
dirichlet_0840,617,86,0.40842787682333875,139,478,0.5925,474,0.9726303616015319,840,0.18418339676059292,0.49032370581833146,0.3254928974210756
dirichlet_0841,723,73,0.4149377593360996,230,493,0.5148188803512623,469,0.9653844333093513,841,0.5502024740229993,0.32056211491577236,0.12923541106122832
dirichlet_0842,544,85,0.4797794117647059,109,435,0.3524774774774775,313,0.9567987856664392,842,0.1093352255196986,0.7148145365085645,0.17585023797173702
dirichlet_0843,756,96,0.37962962962962965,186,570,0.39762611275964393,402,0.9589021829659138,843,0.05080908553218197,0.05990650350912621,0.8892844109586918
dirichlet_0844,679,82,0.3446244477172312,217,462,0.5113122171945701,452,0.9434564780829964,844,0.471662576793699,0.04930490860718941,0.4790325145991115
dirichlet_0845,672,71,0.44642857142857145,210,462,0.47339246119733924,427,0.9695789574332977,845,0.5475564896688095,0.4155875996853855,0.03685591064580506
dirichlet_0846,707,78,0.36775106082036774,218,489,0.6028202115158637,513,0.9606804006024259,846,0.5048334115472363,0.2319441396433477,0.2632224488094159
dirichlet_0847,580,93,0.41551724137931034,117,463,0.49215922798552475,408,0.9653691048167227,847,0.03731986211564936,0.5571005292127855,0.40557960867156506
dirichlet_0848,728,69,0.4423076923076923,242,486,0.4161554192229039,407,0.9622910359594828,848,0.6355051923520898,0.3175032959994865,0.046991511648423544
dirichlet_0849,527,79,0.4990512333965844,110,417,0.31118493909191586,281,0.9521103160425095,849,0.16599746923613914,0.8142430905175034,0.019759440246357632
dirichlet_0850,612,82,0.4526143790849673,140,472,0.491186839012926,418,0.9706755789867875,850,0.20699044161689695,0.5462691039700853,0.24674045441301776
dirichlet_0851,703,84,0.3669985775248933,197,506,0.7280813214739518,573,0.9690518657019477,851,0.4045802184673706,0.3038415642567152,0.29157821727591415
dirichlet_0852,703,85,0.3627311522048364,199,504,0.7280813214739518,573,0.9667185052418595,852,0.4058830947954308,0.26879063616207055,0.3253262690424988
dirichlet_0853,552,76,0.48188405797101447,128,424,0.36610169491525424,324,0.9615789423153734,853,0.23579666762758525,0.7054277802889866,0.058775552083428224
dirichlet_0854,529,85,0.48582230623818523,102,427,0.3236607142857143,290,0.9522695579905769,854,0.07839668841987182,0.7631670732946138,0.1584362382855144
dirichlet_0855,741,100,0.37516869095816463,175,566,0.5228758169934641,480,0.9708965720353786,855,0.07667955864015151,0.28600514646350444,0.637315294896344
dirichlet_0856,527,80,0.47248576850094876,105,422,0.27175080558539205,253,0.9450003386863901,856,0.0856554466627043,0.8795693978755821,0.03477515546171366
dirichlet_0857,673,82,0.399702823179792,185,488,0.6604244694132334,529,0.9741864935174344,857,0.3427083472166928,0.4069624578831368,0.25032919490017036
dirichlet_0858,660,90,0.39090909090909093,149,511,0.6060975609756097,497,0.9731074869617165,858,0.11581910259545523,0.4091532465311235,0.4750276508734214
dirichlet_0859,619,85,0.40387722132471726,140,479,0.5989974937343359,478,0.9726498867097552,859,0.17341905787263162,0.48380479659996556,0.34277614552740293
dirichlet_0860,751,73,0.4380825565912117,262,489,0.388560157790927,394,0.957216726464384,860,0.6805557161686066,0.263091282320828,0.05635300151056535
dirichlet_0861,600,89,0.43833333333333335,129,471,0.49821215733015495,418,0.9691834441380223,861,0.15334965687627108,0.5507794190824213,0.29587092404130766
dirichlet_0862,701,91,0.38373751783166904,163,538,0.6128266033254157,516,0.9733474914613763,862,0.14189859126785848,0.3556357054310986,0.5024657033010429
dirichlet_0863,745,95,0.37986577181208053,191,554,0.5355969331872946,489,0.9650983974380671,863,0.1706265532730789,0.18303858190196298,0.646334864824958
dirichlet_0864,558,86,0.48028673835125446,111,447,0.37755102040816324,333,0.9586605343284997,864,0.06447417080858069,0.6677097162644636,0.2678161129269556
dirichlet_0865,653,78,0.33996937212863704,241,412,0.42391304347826086,390,0.9330076722709019,865,0.6622197202190866,0.004020031142739525,0.33376024863817383
dirichlet_0866,700,84,0.37142857142857144,193,507,0.7397435897435898,577,0.9718634894679007,866,0.37137598580518333,0.34253306001341755,0.286090954181399
dirichlet_0867,576,88,0.4704861111111111,119,457,0.39164785553047404,347,0.9603974045813216,867,0.08446103005997527,0.6529774965845531,0.26256147335547175
dirichlet_0868,702,85,0.37749287749287747,188,514,0.8168449197860963,611,0.9719864922413493,868,0.32523719969334464,0.3251452770732648,0.3496175232333906
dirichlet_0869,665,94,0.3924812030075188,141,524,0.5480093676814989,468,0.971420091053118,869,0.0576219526153257,0.4321799080823593,0.5101981393023151
dirichlet_0870,751,94,0.38748335552596536,178,573,0.45304437564499483,439,0.9634988019692428,870,0.08027942949878251,0.14087434595695378,0.7788462245442638
dirichlet_0871,746,95,0.3780160857908847,188,558,0.5468577728776185,496,0.9661979673522184,871,0.17454352831767264,0.19921907303109804,0.6262373986512294
dirichlet_0872,727,76,0.40440165061898214,224,503,0.5781071835803877,507,0.9665574191450204,872,0.4991422278060788,0.3109643688148338,0.18989340337908733
dirichlet_0873,745,94,0.38523489932885907,190,555,0.4394250513347023,428,0.9576093746986704,873,0.14024204911295787,0.07470305384602842,0.7850548970410138
dirichlet_0874,551,86,0.4519056261343013,104,447,0.4128654970760234,353,0.9592624925263021,874,0.02127620768606944,0.6393153477959774,0.33940844451795327
dirichlet_0875,723,75,0.38450899031811897,250,473,0.43600416233090533,419,0.9486313039415747,875,0.6609684767206365,0.15339731037699256,0.18563421290237098
dirichlet_0876,616,83,0.45292207792207795,152,464,0.49413145539906106,421,0.9719078470347183,876,0.2633867097199648,0.5399406469924818,0.1966726432875533
dirichlet_0877,714,73,0.43137254901960786,229,485,0.48698481561822127,449,0.9666841513826715,877,0.5623543500936389,0.3527035026914085,0.08494214721495272
dirichlet_0878,724,74,0.4171270718232044,226,498,0.5412946428571429,485,0.9670328879014906,878,0.5223559125520009,0.33313737154666223,0.14450671590133687
dirichlet_0879,704,73,0.43323863636363635,219,485,0.5206703910614525,466,0.9696625637216785,879,0.5156752346651158,0.3873644861437603,0.09696027919112407
dirichlet_0880,715,76,0.37202797202797205,255,460,0.4261954261954262,410,0.9439323128216992,880,0.6814179111958629,0.11092334445218918,0.20765874435194803
dirichlet_0881,750,95,0.38533333333333336,185,565,0.4415983606557377,431,0.9607080660390724,881,0.11297391404123604,0.10801539702884874,0.7790106889299153
dirichlet_0882,580,81,0.4706896551724138,134,446,0.4137142857142857,362,0.966924166528326,882,0.21679416972966967,0.6156337802088913,0.16757205006143913
dirichlet_0883,693,81,0.35353535353535354,210,483,0.6265060240963856,520,0.9581755504688398,883,0.4341379922063041,0.17854906205766696,0.38731294573602887
dirichlet_0884,591,93,0.4230118443316413,116,475,0.4839476813317479,407,0.9655551579127232,884,0.009332490333495617,0.5389684707976866,0.4516990388688177
dirichlet_0885,748,96,0.3850267379679144,192,556,0.452947259565667,438,0.9589087612724725,885,0.1469144191410083,0.09425570808986254,0.7588298727691293
dirichlet_0886,712,88,0.3862359550561798,198,514,0.5110375275938189,463,0.9516951366963516,886,0.3176691435326719,0.07453655878460003,0.607794297682728
dirichlet_0887,535,78,0.4934579439252336,116,419,0.3378226711560045,301,0.9562947055018195,887,0.19894959014712832,0.7677409839681949,0.03330942588467683
dirichlet_0888,753,96,0.3837981407702523,180,573,0.4461538461538462,435,0.9619998018471917,888,0.1045169383616771,0.12421698440535764,0.7712660772329653
dirichlet_0889,629,80,0.44992050874403816,156,473,0.5147232037691402,437,0.9728247497622934,889,0.2807480896173933,0.5217507679894929,0.19750114239311384
dirichlet_0890,712,90,0.3693820224719101,179,533,0.6634264884568651,546,0.9718460567324536,890,0.21477330929681082,0.2983851471511083,0.4868415435520809
dirichlet_0891,753,68,0.4754316069057105,295,458,0.2668463611859838,297,0.9340538694097158,891,0.9433345434331502,0.05294801579563849,0.003717440771211423
dirichlet_0892,679,74,0.36818851251840945,252,427,0.38589211618257263,372,0.9349933282213481,892,0.7310713627619271,0.034890066484475166,0.23403857075359782
dirichlet_0893,739,96,0.3870094722598105,192,547,0.40160642570281124,400,0.9540890238468033,893,0.11397901043008044,0.01503054199759534,0.8709904475723241
dirichlet_0894,672,81,0.3556547619047619,209,463,0.4783092324805339,430,0.940686642615628,894,0.4493593765001052,0.015484291086440108,0.5351563324134547
dirichlet_0895,678,70,0.43952802359882004,213,465,0.49162011173184356,440,0.9693608811295024,895,0.5375931743552664,0.3984175009791471,0.06398932466558668
dirichlet_0896,706,85,0.3555240793201133,203,503,0.6581508515815085,541,0.9620462271850357,896,0.36351907469390504,0.19687663923391385,0.43960428607218116
dirichlet_0897,679,84,0.3799705449189985,178,501,0.7328145265888456,565,0.9743374631412421,897,0.3052733965118886,0.3909158510548149,0.3038107524332964
dirichlet_0898,721,86,0.37725381414701803,207,514,0.582089552238806,507,0.9578821997605113,898,0.32824382961243337,0.14160753201429319,0.5301486383732734
dirichlet_0899,695,86,0.3899280575539568,197,498,0.47921225382932164,438,0.9458799191100691,899,0.3383436403426886,0.022582253800122395,0.6390741058571889
dirichlet_0900,664,79,0.34036144578313254,218,446,0.4977324263038549,439,0.9398466088402992,900,0.5254427945032065,0.03270214702851046,0.441855058468283
dirichlet_0901,734,93,0.3787465940054496,176,558,0.6006904487917146,522,0.9696575900451211,901,0.18865825277213255,0.2547300887953926,0.5566116584324748
dirichlet_0902,616,95,0.40584415584415584,121,495,0.4888888888888889,418,0.9677605379285446,902,0.0032706432790483362,0.49303027688337725,0.5036990798375744
dirichlet_0903,749,97,0.37783711615487314,182,567,0.4957446808510638,466,0.9661268684242971,903,0.10438431186604304,0.1871642757800998,0.7084514123538572
dirichlet_0904,628,73,0.4601910828025478,171,457,0.45361990950226244,401,0.9721174309433481,904,0.4597495574720373,0.5288144044261789,0.01143603810178391
dirichlet_0905,713,98,0.3856942496493689,160,553,0.5256124721603563,472,0.9719365841332476,905,0.05833340859933888,0.3432058009588716,0.5984607904417895
dirichlet_0906,527,79,0.5009487666034156,112,415,0.3229050279329609,289,0.954490533542766,906,0.17233208311642453,0.780904560091789,0.04676335679178656
dirichlet_0907,681,80,0.3406754772393539,223,458,0.5379310344827586,468,0.9479187957640219,907,0.5017626517399032,0.09997587791206845,0.3982614703480283
dirichlet_0908,546,78,0.4706959706959707,119,427,0.36704545454545456,323,0.9613975903922936,908,0.1767106873188936,0.6814789347319619,0.14181037794914442
dirichlet_0909,718,88,0.39136490250696376,198,520,0.4994547437295529,458,0.9511105521495322,909,0.3065281331719196,0.064157430710227,0.6293144361178533
dirichlet_0910,757,70,0.4702774108322325,283,474,0.3116883116883117,336,0.9469211316847431,910,0.8046756933188245,0.17513593397530988,0.020188372705865588
dirichlet_0911,588,70,0.47619047619047616,150,438,0.4212328767123288,369,0.9700539328904604,911,0.38569820472124666,0.6048164591119513,0.009485336166802107
dirichlet_0912,648,91,0.3966049382716049,144,504,0.5973072215422277,488,0.9725539457966046,912,0.10437967853343107,0.4323611859275233,0.4632591355390456
dirichlet_0913,716,76,0.3770949720670391,256,460,0.41985522233712513,406,0.9435362973366643,913,0.6868523589965689,0.1083144159042882,0.20483322509914292
dirichlet_0914,757,72,0.4570673712021136,274,483,0.34923664122137404,366,0.9547214333012536,914,0.7323284091343248,0.2503585011096737,0.017313089756001446
dirichlet_0915,711,72,0.4149085794655415,265,446,0.33724340175953077,345,0.9364464501065943,915,0.8055956286012474,0.061274814378304204,0.13312955702044832
dirichlet_0916,516,77,0.48643410852713176,97,419,0.29613259668508285,268,0.9464510963153002,916,0.010711703643562961,0.8122528565783715,0.17703543977806546
dirichlet_0917,687,77,0.34497816593886466,213,474,0.6076555023923444,508,0.9582007598616731,917,0.4864106386045656,0.19672239963183438,0.3168669617636
dirichlet_0918,695,73,0.381294964028777,258,437,0.3895169578622816,379,0.9386586062656964,918,0.7260675460674235,0.06909116584944185,0.20484128808313454
dirichlet_0919,690,79,0.3507246376811594,207,483,0.6347087378640777,523,0.9604737753139105,919,0.46895705377154073,0.21556034765055507,0.31548259857790417
dirichlet_0920,747,68,0.4725568942436412,295,452,0.26372637263726373,293,0.9320396015357315,920,0.9572076872523406,0.0318570548045947,0.010935257943064698
dirichlet_0921,683,80,0.33821376281112736,226,457,0.5331807780320366,466,0.9461764716455314,921,0.5066762541195026,0.08534480680681558,0.4079789390736818
dirichlet_0922,725,76,0.39448275862068966,235,490,0.5406911928651059,485,0.9624098560489328,922,0.5438214479183336,0.2713363832694594,0.18484216881220686
dirichlet_0923,748,89,0.3917112299465241,201,547,0.4773922187171398,454,0.9516292766204433,923,0.2565117014976927,0.049253779021343154,0.6942345194809642
dirichlet_0924,755,98,0.37880794701986753,175,580,0.4910242872228089,465,0.9695553953108145,924,0.05326750477341424,0.25373843548333785,0.692994059743248
dirichlet_0925,730,91,0.38082191780821917,195,535,0.6090487238979119,525,0.9655029540788551,925,0.2631792337908965,0.20862303842288515,0.5281977277862183
dirichlet_0926,747,95,0.37751004016064255,184,563,0.56,504,0.9674173930774048,926,0.18149982821393798,0.218186103678541,0.6003140681075209
